Country,Year,Gender,BMI,Alcohol,Tuberculosis,Life Expectancy at birth,Syphilis,HIV/AIDS,Self-harm,Stroke,Natural disasters,Epilepsy,Parkinson disease,Alzheimer disease and other dementias,Alcohol use disorders,Diabetes mellitus,Other nutritional deficiencies,Preterm birth complications,Road injury
Mexico,2000,Male,26.3,10.49,2.281426226,71.68,0.011575134,3.645802289,2.924026741,12.69298492,0.109913186,0.979494701,0.397931483,0.488858597,3.928414916,16.76046575,0.485094748,7.488050568,11.03669922
Mexico,2000,Female,27,2.83,1.258351713,77.12,0.009318938,0.667902332,0.556176165,14.46842038,0.07158664,0.668017818,0.291918607,0.610717402,0.241425156,20.83406822,0.579612535,5.805294678,2.991301037
Micronesia (Federated States of),2019,Male,25.05333333,0.85,0.007173452,60.35,0.001717678,0,0.024994948,0.06581228,0,0.001942228,0.002328124,0.002134507,0.002126926,0.059075513,2.76E-05,0.008499521,0.000125017
Micronesia (Federated States of),2019,Female,25.05333333,4.14,0.005339048,66.05,0.001303665,0,0.007116722,0.053300404,0,0.000785738,0.00234,0.004384676,0.000147858,0.063651507,3.94E-05,0.00646704,5.68E-05
Micronesia (Federated States of),2015,Male,28,0.81,0.008198231,60.14,0.001933739,0,0.022867884,0.107976998,0.002077788,0.001996703,0.001922658,0,0.001893487,0.04947157,2.57E-05,0.009312281,0.000459586
Micronesia (Federated States of),2015,Female,31.3,3.97,0.006101769,65.66,0.001450153,0,0.006507201,0.047621738,0.001948835,0.000740145,0.002116935,0.00402052,0.000137825,0.054481111,3.82E-05,0.00705038,0.000316724
Micronesia (Federated States of),2010,Male,27.8,0.95,0.01292798,60.01,0.001931187,0,0.019600511,0.05178444,0,0.001575704,0.00211676,0.002237817,0.001641193,0.040782554,2.86E-05,0.010615346,0.002043754
Micronesia (Federated States of),2010,Female,30.9,4.64,0.00962202,65.61,0.001475661,0,0.005564681,0.044443435,0,0.000687411,0.002162497,0.004449517,0.000124075,0.045281273,3.69E-05,0.008037385,0.000956246
Micronesia (Federated States of),2000,Male,27.4,1.33,0.007173452,58.45,0.002512492,0,0.019734565,0.05322693,0,0.001565882,0.00247405,0.002306065,0.001385997,0.032772554,3.23E-05,0.017326083,0.010759665
Micronesia (Federated States of),2000,Female,30.1,6.36,0.005339048,64.2,0.002032603,0,0.006021647,0.04237449,0,0.000761117,0.002085059,0.003758592,0.000126288,0.03721594,4.17E-05,0.01329653,0.005240335
Mongolia,2019,Male,25.05333333,2.72,0.229085761,63.82,0.021078802,0.017,0.488761586,2.38053476,0.006985546,0.044270217,0.031099053,0.084763356,0.50581944,0.091083972,0.014288942,0.118301974,0.526967151
Mongolia,2019,Female,25.05333333,9.23,0.098292801,72.76,0.013237456,0.004,0.088066904,2.020428287,0.004430085,0.036054934,0.023985535,0.158246008,0.076670835,0.053860702,0.000117858,0.085502552,0.151669866
Mongolia,2015,Male,25.7,13.29,0.231894316,63.45,0.024156205,0.016,0.502598237,2.52809016,0.073318654,0.022681381,0.066279185,0,0.475643179,0.076674254,0.014255118,0.145041523,0.002837549
Mongolia,2015,Female,26.4,3.92,0.099497854,72.13,0.015119132,0.003,0.097247199,1.779997139,0,0.036723267,0.019981529,0.125009599,0.075983173,0.046338485,0.000119923,0.103953356,0.138044663
Mongolia,2010,Male,25,11.08,0.236449348,61.09,0.026526767,0.012,0.522357256,2.036334918,0.006616222,0.043715158,0.023660715,0.054102903,0.476057331,0.069720226,0.016417016,0.17138641,0.377994015
Mongolia,2010,Female,25.9,3.24,0.101452262,69.47,0.016167553,0,0.112809972,1.822276393,0.003992853,0.041470592,0.018827741,0.095784418,0.0852349,0.045371449,0.000124451,0.122593149,0.128005993
Mongolia,2000,Male,23.8,1.05,0.340832659,57.34,0.013848053,0,0.407199854,1.433970445,0.014115769,0.034040478,0.028293272,0.048904119,0.075386104,0.049953032,0.024009899,0.295370415,0.296032267
Mongolia,2000,Female,24.8,3.55,0.146239542,64.11,0.009749833,0,0.119733768,1.492507947,0.008568513,0.031308417,0.020203482,0.075063438,0.021894092,0.04167756,0.000158354,0.210600113,0.08396773
Montenegro,2019,Male,25.05333333,19.51,0.000856424,73.15,0.000153086,0,0.098439117,0.933729255,0,0.002658006,0.03775901,0.082064714,0.006709461,0.080264514,0.000319606,0.00285834,0.035523019
Montenegro,2019,Female,25.05333333,5.3,0.000396493,78.65,2.61E-05,0,0.033140648,1.273837377,0,0.003211718,0.028382563,0.144571804,0.002589767,0.093780334,0.00016055,0.002299935,0.012476981
Montenegro,2015,Male,26.9,17.65,0.000855018,72.83,0.000167318,0,0.095169718,0.964086547,0.003941545,0.035306171,0.071840637,0,0.006517004,0.075756296,0.000316647,0.004503578,0.000605466
Montenegro,2015,Female,26,4.81,0.000395842,77.73,3.56E-05,0,0.034705076,1.326573624,0,0.00343826,0.029104811,0.124935104,0.002713327,0.096366988,0.00016807,0.003669334,0.014415494
Montenegro,2010,Male,26.4,24.13,0.000851366,72.27,0.000174201,0,0.093731963,0.787627777,0,0.002648084,0.027687632,0.058927764,0.006308592,0.065511037,0.000296688,0.009226456,0.072706832
Montenegro,2010,Female,25.7,6.75,0.000394151,77.12,3.95E-05,0,0.033190575,1.206921736,0,0.003318692,0.025121244,0.105103175,0.002702716,0.087713509,0.000157209,0.007487943,0.025293167
Montenegro,2000,Male,25.4,5.883121191,0.010252553,70.88,0.000329071,0,0.09314157,0.654269923,0,0.002944483,0.017738115,0.044049326,0.006137911,0.051210452,0.000233538,0.016011937,0.063522762
Montenegro,2000,Female,25,5.883121191,0.004155596,76.27,0.000123566,0,0.034637053,0.955905144,0,0.003723833,0.016312828,0.097166752,0.002784927,0.072782482,0.000127634,0.012297174,0.023477238
Morocco,2019,Male,25.05333333,0.13,2.030608872,71.68,0.085486299,0.213,1.752454675,13.81527601,0,0.134853766,0.857063745,1.903623939,0.085337689,2.822686314,0.023316058,1.86378418,5.233844189
Morocco,2019,Female,25.05333333,0.87,0.839630165,74.31,0.054900757,0.075976199,0.864887805,18.04539818,0,0.201040767,0.653952078,3.063498891,0.023869344,4.554480598,0.025763836,1.440917725,0.95103875
Morocco,2015,Male,25.3,0.11,2.015261857,71.37,0.10471558,0.267,1.635334006,32.92934055,1.10870147,0.688955312,1.556651051,0,0.078519383,2.22069751,0.019955465,2.298215057,0.097097192
Morocco,2015,Female,26.4,0.74,0.833284345,73.55,0.067123418,0.106,0.92857858,16.9328113,0,0.205446041,0.583889002,2.524623352,0.023998297,3.987291102,0.024975559,1.786117325,1.092889676
Morocco,2010,Male,24.8,0.14,1.86373624,71.07,0.092236128,0.337,1.910744252,9.282489148,0.025042569,0.125878048,0.476392297,1.347623806,0.073217409,1.559789949,0.018092681,2.775462601,6.338489487
Morocco,2010,Female,26,0.9,0.770630534,72.27,0.059412811,0.195999999,1.047723693,15.43505624,0.01592785,0.208906813,0.490385678,2.049859699,0.024031028,3.343866608,0.022238373,2.160394791,1.229510618
Morocco,2000,Male,23.9,0.13,1.903908342,68.06,0.150591353,0.279,1.744304409,7.523276906,0.003567525,0.134678123,0.293072205,0.850943748,0.063804492,0.929856762,0.0170054,3.589150604,5.836774413
Morocco,2000,Female,25.2,0.84,0.787241141,70.59,0.090976757,0.154,1.107472148,10.82675441,0.002246822,0.20806698,0.253035658,1.254445881,0.021966029,1.762016448,0.018360485,2.842196747,1.03322562
Mozambique,2019,Male,25.05333333,1.04,3.23430896,54.46,0.854282655,25.90899999,3.246833076,12.50279077,0.398648752,0.686745104,0.245811281,0.526828567,0.329401999,4.075732335,0.087387682,5.677833923,6.770896195
Mozambique,2019,Female,25.05333333,4.53,2.535258659,61.73,0.549876663,24.5212212,0.897024441,10.60720365,0.272269282,0.395341759,0.207266637,1.19676315,0.073224713,2.800979927,0.159518039,4.731421234,2.346326123
Mozambique,2015,Male,22,0.88,5.07340464,52.42,0.852242639,28.23599999,2.935909431,6.872897324,0.757936226,0.221017095,0.441581233,0,0.301618015,3.788648654,0.085233938,5.64294873,0.267560145
Mozambique,2015,Female,23.3,3.85,3.976859756,59.45,0.555361839,29.89799989,0.825423109,9.688540915,0.067686689,0.351105698,0.179716448,0.995664454,0.062607846,2.464269664,0.153180031,4.753993134,2.179551507
Mozambique,2010,Male,21.7,0.59,4.128866272,50.66,0.687835081,27.61700003,2.666753716,11.68876127,0.003045294,0.594560404,0.20752711,0.418980558,0.280485479,3.459472824,0.090712863,5.707097839,5.247443784
Mozambique,2010,Female,22.9,2.59,3.385039692,56.29,0.464020299,34.82499903,0.839232174,8.839838961,0.002128689,0.360481792,0.150561571,0.862970406,0.057479087,2.240913085,0.168744961,4.855255402,1.983556216
Mozambique,2000,Male,21.1,0.52,3.614663704,48.37,0.65675398,17.22999999,1.681207298,8.26465879,0.499865126,0.465034346,0.168989199,0.38355497,0.192298412,2.347909272,0.12107898,6.59185614,4.191624262
Mozambique,2000,Female,22,2.31,2.755692493,53.05,0.475802056,20.97600017,0.536948399,6.612615194,0.351712859,0.260102938,0.106972929,0.623998817,0.037056791,1.749195771,0.182122266,5.743197968,1.824946993
Myanmar,2019,Male,25.05333333,0.85,11.97007657,65.91,0.172652066,4.555999932,1.264138578,34.01987971,0.068385409,0.425441064,0.738276876,1.529534853,0.299278463,9.860621971,0.107964367,4.023148682,8.31213416
Myanmar,2019,Female,25.05333333,3.57,7.328972809,72.2,0.132691115,3.151258506,0.300826717,37.41979037,0.045080174,0.098154846,0.712121733,3.552825205,0.024804495,10.0829942,0.050704924,3.101619843,2.692019194
Myanmar,2015,Male,22.1,0.67,18.78125787,64.32,0.144230514,6.252000164,1.345362864,15.84623541,1.000625893,0.636599892,1.274443053,0,0.286461701,8.510946273,0.11047846,4.448552795,0.194480913
Myanmar,2015,Female,23,2.79,11.49928589,70.7,0.11671532,3.586000013,0.329437322,33.58660146,0.084007048,0.103648019,0.628643068,3.086087821,0.026419614,9.480948865,0.051147251,3.463666382,2.575764236
Myanmar,2010,Male,21.7,0.45,31.16073682,61.62,0.149504677,7.573999899,1.351339106,28.99163946,0.067314891,0.420617579,0.542495483,1.07596698,0.278729317,7.225946738,0.125518321,5.32092514,7.062677414
Myanmar,2010,Female,22.5,1.84,19.07892554,67.87,0.124275472,3.39700005,0.403858739,31.7858098,0.044702857,0.115988992,0.577038123,2.762603219,0.032827081,8.920321288,0.057325066,4.158914169,2.592322473
Myanmar,2000,Male,20.9,0.059,54.53677295,57.31,0.128593739,3.551191469,1.603880013,25.68467137,0,0.448294712,0.362567934,0.735601709,0.342268398,5.211572898,0.148099359,8.550414337,6.629007269
Myanmar,2000,Female,21.7,0.24,33.39147656,62.67,0.108906155,1.163999981,0.57590189,29.40746282,0,0.145765903,0.457297743,1.998038119,0.049693819,7.829670878,0.064515288,6.748226776,3.137992843
Namibia,2019,Male,25.05333333,1.2,0.888683844,60.58,0.020407871,1.302000014,0.202189018,0.613533147,0,0.034780555,0.022259187,0.05056828,0.022883974,0.327878356,0.001966348,0.287723991,0.669804044
Namibia,2019,Female,25.05333333,5.3,0.527584778,68.45,0.014360218,1.626443186,0.040538555,0.719394455,0,0.014404467,0.02112926,0.125047932,0.005223956,0.396499501,0.002656906,0.228228275,0.198490249
Namibia,2015,Male,22.8,1.26,0.944246031,59.36,0.013685971,1.222,0.206334109,0.664183361,0.042903387,0.022278881,0.049168209,0,0.022250136,0.314682252,0.002163027,0.305103851,0.013152277
Namibia,2015,Female,25.3,5.62,0.560570353,66.22,0.009616677,1.520000034,0.063168951,0.769791464,0,0.019925562,0.021004203,0.123267903,0.007136286,0.409588377,0.003233878,0.242695765,0.174731534
Namibia,2010,Male,22.5,0.83,1.019603493,57.25,0.011067576,1.602000029,0.218598111,0.672556926,0.004761349,0.03392669,0.022995303,0.04781197,0.022129157,0.323877441,0.002558227,0.282722935,0.433642418
Namibia,2010,Female,24.9,3.71,0.605307821,64.66,0.007582525,2.169999988,0.054335846,0.750902667,0.003222957,0.015990668,0.019959653,0.11338795,0.005322805,0.380673173,0.003313168,0.224671405,0.122357582
Namibia,2000,Male,21.6,0.99,0.516958363,51.01,0.017321804,2.834209741,0.263735308,0.525223688,0,0.038038934,0.012773304,0.02328436,0.020011256,0.245637114,0.002968293,0.25820396,0.307209005
Namibia,2000,Female,24,4.62,0.307743895,55.5,0.012732724,3.99120276,0.081830018,0.654507133,0,0.021488794,0.01169822,0.052694678,0.006369359,0.33520753,0.004471146,0.207197079,0.097241021
Nepal,2019,Male,25.05333333,0.25,10.91820502,68.88,0.08321443,0.582999996,2.144506107,7.137260516,0.063832943,0.378847176,0.427071736,0.763543907,0.156487748,1.457045014,0.081444044,2.143266052,2.947328519
Nepal,2019,Female,25.05333333,1.1,5.616327591,72.75,0.050875329,0.153826674,0.426613275,5.771344522,0.046526116,0.495069119,0.332624071,1.25837731,0.011075143,1.472154681,0.185789628,1.679133923,1.707157506
Nepal,2015,Male,22.4,0.19,11.42421349,67.32,0.070250602,0.679999991,1.913720751,11.15230091,0.147594106,0.360388071,0.638466448,0,0.14225063,1.268397952,0.081338816,2.462256538,0.049033566
Nepal,2015,Female,22.3,0.83,5.876618683,71.39,0.045848491,0.241999999,0.386954845,5.099327895,3.462378565,0.494275036,0.270500594,1.031876275,0.009769119,1.199498331,0.176670603,1.966337822,1.593811934
Nepal,2010,Male,21.9,0.15,14.29738895,67.52,0.070043098,0.977000017,1.998439049,5.432479744,0.089635002,0.333023592,0.271234448,0.507530666,0.134788095,0.954755671,0.089404225,2.90633493,2.880718087
Nepal,2010,Female,21.7,0.68,7.354580566,70.92,0.048388061,0.398000002,0.346812558,4.356211036,0.057333526,0.459325062,0.201599794,0.821910704,0.007919848,0.853612325,0.166864338,2.344433899,1.374281933
Nepal,2000,Male,21,0.074,20.03039941,63.87,0.088208026,0.214989355,1.764379873,2.756568054,0.087215939,0.268311216,0.086135096,0.171192983,0.097019587,0.42456512,0.130498996,4.45478772,2.582979958
Nepal,2000,Female,20.3,0.35,10.30364276,66.57,0.071572163,0.161842227,0.273721428,3.557490484,0.056102178,0.500271933,0.120264076,0.48419383,0.006777981,0.472618033,0.202157791,3.617971237,1.134020012
Netherlands,2019,Male,25.05333333,14.9,0.014909786,80.4,0.000716216,0.02479377,1.316704165,4.064712143,0,0.160779605,1.254243851,6.242273359,0.473057018,1.224512388,0.041847668,0.09415712,0.488426371
Netherlands,2019,Female,25.05333333,4.54,0.013715521,83.15,1.44E-06,0.007934739,0.708208153,5.642241409,0,0.128233113,0.865370637,11.9059739,0.139419846,1.161504887,0.058655465,0.073276416,0.192573624
Netherlands,2015,Male,26,14.77,0.018587765,79.67,0.002072186,0.032402575,1.321023211,9.488396506,0.054727423,0.93616904,4.657506053,0,0.377748297,1.154984538,0.030557221,0.090092608,0.006660831
Netherlands,2015,Female,25.1,4.49,0.018692637,82.82,1.17E-06,0.003157164,0.674639491,6.06915733,0.00041111,0.152218155,0.689900516,10.17871272,0.133814319,1.343286829,0.045121287,0.070721795,0.156722391
Netherlands,2010,Male,25.8,15.9,0.037997115,78.74,1.03E-06,0.044415907,1.148269209,3.618203798,0.002969991,0.113882723,0.66092442,2.575810944,0.147687358,1.26764747,0.011205051,0.086582812,0.481073082
Netherlands,2010,Female,25.1,4.89,0.01871903,82.5,0.001023351,0.009501975,0.487841352,5.735973176,0.002059566,0.125735042,0.562149242,6.770639125,0.052978219,1.472152787,0.034371119,0.071582723,0.178926924
Netherlands,2000,Male,25.2,17.06,0.051333,75.49,0.002072609,0.118644146,1.016073973,4.957725163,0,0.119287884,0.377274649,1.406152801,0.220967096,1.280189984,0.009495801,0.139169109,0.885137941
Netherlands,2000,Female,24.8,5.26,0.044271353,80.39,0.00104444,0.028206559,0.513009079,8.039637736,0,0.098041051,0.412971783,4.30707028,0.073887283,1.997005673,0.012731841,0.113987152,0.31686206
New Zealand,2019,Male,25.05333333,16.46,0.0083134,80.36,0.000350357,0.009343888,0.387626257,0.969546923,0.001251351,0.031613994,0.226749866,1.167994082,0.038551623,0.410854618,0.001576373,0.043971924,0.309502722
New Zealand,2019,Female,25.05333333,5.23,0.008823112,83.52,3.34E-07,0.001054973,0.140743467,1.408717173,0.000862924,0.023370773,0.12627965,1.86368408,0.012841807,0.357721356,0.001182985,0.034429785,0.148449074
New Zealand,2015,Male,28.1,16.08,0.011288127,79.73,0.001011131,0.00504572,0.387971338,2.973001924,0.030805256,0.167573253,0.946447478,0,0.036482316,0.360249706,0.001991105,0.047721331,0.007471346
New Zealand,2015,Female,27.9,5.09,0.010075005,82.85,3.73E-07,0,0.152859366,1.548492821,0.002126298,0.025771587,0.089686902,1.627876309,0.01407036,0.346562892,0.001063567,0.042011941,0.105658264
New Zealand,2010,Male,27.8,17.47,0.00997801,79.12,4.82E-07,0.014945711,0.393433936,0.949511762,0.000609187,0.022757992,0.155338322,0.456583105,0.033039689,0.339673419,0.001018515,0.064886243,0.291099882
New Zealand,2010,Female,27.5,5.52,0.007033048,82.71,4.29E-07,0.000998896,0.159057177,1.542091356,0.000416805,0.032058299,0.091332267,0.924251432,0.013092196,0.318561746,0.001025606,0.046893962,0.115900117
New Zealand,2000,Male,26.8,15.9,0.013153254,76,1.12E-06,0.019005665,0.391265723,1.049564267,0.001210494,0.040501298,0.096439048,0.301874256,0.021016295,0.369941458,0.002019223,0.052293407,0.31977603
New Zealand,2000,Female,26.5,4.91,0.012104112,81.06,9.30E-07,0.002986497,0.090889143,1.640834878,0.000831286,0.01473751,0.065766711,0.551441405,0.004028054,0.359653946,4.45E-06,0.04099609,0.156223965
Nicaragua,2019,Male,25.05333333,2.02,0.070225921,72.07,0.005415398,0.093999999,0.221191862,1.021283498,0,0.038123634,0.040853981,0.063638407,0.266453642,0.79797404,0.000874738,0.280278977,0.941760119
Nicaragua,2019,Female,25.05333333,8.31,0.044482513,77.93,0.003959416,0.045218558,0.063422287,1.203283386,0,0.036016812,0.025867107,0.08538436,0.012188161,1.269560496,0.002508609,0.209372552,0.166847975
Nicaragua,2015,Male,26.4,2.02,0.107951871,71.83,0.005062024,0.146,0.192838706,2.579839333,0.037027873,0.034939748,0.042355976,0,0.259651865,0.600703014,9.25E-05,0.329911377,0.006572537
Nicaragua,2015,Female,27.8,8.23,0.068378892,77.32,0.003582061,0.052999999,0.070338074,1.153820975,0.001200092,0.019995512,0.013838604,0.059818419,0.01516288,1.015847683,8.18E-05,0.241998169,0.134004984
Nicaragua,2010,Male,26.1,1.93,0.166535044,71.38,0.004892224,0.169000005,0.210696146,0.934322248,0.047972925,0.035897913,0.038832175,0.049513432,0.234179845,0.518077073,0.000169444,0.380030579,0.692865604
Nicaragua,2010,Female,27.3,7.79,0.105486651,76.66,0.00380345,0.073162875,0.067285652,1.129993983,0.030944091,0.026633446,0.028045222,0.055187947,0.005903456,0.991666891,0.000801403,0.282237488,0.150134402
Nicaragua,2000,Male,25.3,2.06,0.247482457,70.77,0.011065087,0.057,0.187679248,0.729679921,0.005680043,0.05457572,0.005407824,0.020805703,0.160937131,0.267860275,0.000205466,0.456799927,0.685043613
Nicaragua,2000,Female,26.3,8.21,0.156760374,75.67,0.009030898,0.022289463,0.091917114,0.946288011,0.003662767,0.039234244,0.002763371,0.013368814,0.004634975,0.521539894,0.005014173,0.344585632,0.142956393
Niger,2019,Male,25.05333333,0.15,2.360475502,62.06,0.060084063,0.630999999,0.844356224,4.183357592,0,0.462343745,0.144423329,0.359123157,0.102635603,1.138841023,0.027347794,5.367202026,3.931970184
Niger,2019,Female,25.05333333,0.89,1.34253714,64.56,0.049591482,0.416933735,0.382557453,4.533703622,0,0.21397013,0.130961327,0.498839619,0.017698123,1.49134288,0.047829889,4.192546997,2.014077852
Niger,2015,Male,21.3,0.16,2.446325912,60.28,0.047446144,1.013,0.740007828,3.676227699,0.493515041,0.121538301,0.291113245,0,0.093424528,1.017719091,0.02856132,5.213064392,0.177939577
Niger,2015,Female,22.3,0.93,1.391365139,62.86,0.041937999,0.50700001,0.333703678,4.006929606,0.010812595,0.190489912,0.108824678,0.398247442,0.0156584,1.308017197,0.047599997,4.086596619,1.839958768
Niger,2010,Male,21.2,0.09,2.251126156,57.77,0.040001435,1.094999979,0.603059784,3.133071877,0.003053791,0.348145867,0.09398089,0.232534966,0.081413299,0.848191127,0.030479273,5.027083435,2.906306324
Niger,2010,Female,21.9,0.53,1.280343914,60.19,0.037928357,0.729999999,0.276400646,3.278790075,0.002004837,0.168145697,0.08265552,0.311416311,0.012893208,1.064356755,0.047113324,3.99524939,1.582693652
Niger,2000,Male,20.6,0.072,4.168979256,49.73,0.049841056,1.333999984,0.364324371,2.09914581,0.001217254,0.257874168,0.053758349,0.134481881,0.050872824,0.520081829,0.043688209,4.714424805,2.002909331
Niger,2000,Female,21,0.44,2.371136513,50.99,0.051488861,1.033000012,0.201649162,2.47765309,0.000808405,0.147468973,0.051467908,0.194395176,0.009022921,0.666911378,0.0585465,3.913252075,1.219090705
